#WOA18 one-degreeOCTOBER temperature Statistical mean
#COMMA SEPARATED LATITUDE, LONGITUDE, AND VALUES AT DEPTHS (M):0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,550,600,650,700,750,800,850,900,950,1000,1050,1100,1150,1200,1250,1300,1350,1400,1450,1500
17.500,-83.500,29.375,29.379,29.488,29.477,29.477,29.444,29.384,29.343,29.225,29.066,28.960,28.815,28.562,28.310,27.949,27.641,27.410,27.122,26.658,26.235,25.971,24.191,22.107,20.283,18.720,17.485,16.648,15.457,14.471,13.509,12.769,12.194,11.485,10.708,10.141,9.598,9.147,8.242,7.479,6.864,6.369,5.945,5.554,5.245,5.045,4.884,4.755,4.675,4.627,4.568,4.513,4.449,4.421,4.394,4.367,4.343,4.334
17.500,-81.500,29.230,29.277,29.288,29.281,29.278,29.261,29.261,29.247,29.254,29.248,29.041,28.848,28.709,28.548,28.375,28.084,27.720,27.286,26.942,26.770,26.663,25.912,24.922,23.274,20.586,19.227,16.743,16.175,15.421,14.595,13.837,13.200,12.245,11.878,10.939,10.381,9.467,8.715,7.939,7.293,6.874,6.494,,,,,,,,,,,,,,,
17.500,-79.500,29.299,29.299,29.354,29.371,29.400,29.395,29.380,29.369,29.368,29.326,29.310,29.256,29.135,29.002,28.852,28.668,28.398,28.182,27.838,27.425,27.000,25.510,23.816,22.128,20.597,19.528,18.759,18.057,17.483,16.900,16.294,15.646,15.019,14.243,13.480,12.774,12.110,10.993,9.786,8.615,7.693,7.023,6.502,6.113,5.839,5.533,5.277,5.059,,,,,,,,,
17.500,-77.500,,,29.752,29.711,29.672,,,,,,,,,,,,,,,,,,,,,,,,,,
18.500,-86.500,29.164,29.146,29.136,29.138,29.121,29.119,29.114,29.058,28.815,28.703,28.609,28.517,28.422,28.197,27.871,27.381,26.928,26.707,26.421,26.054,25.840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.500,-85.500,29.069,29.056,29.052,29.064,29.059,29.054,29.052,29.052,29.049,28.989,28.758,28.503,28.439,28.253,28.130,28.040,27.826,27.510,27.167,26.793,26.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.500,-84.500,29.506,29.139,29.105,29.102,29.094,29.089,29.090,29.118,29.046,29.039,28.857,28.521,28.412,28.245,28.062,27.928,27.794,27.651,27.501,27.414,27.288,26.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.500,-83.500,29.382,29.383,29.392,29.347,29.301,29.270,29.260,29.221,29.178,29.106,29.021,28.894,28.823,28.676,28.487,28.316,28.136,28.029,27.852,27.653,27.442,26.023,24.601,23.134,21.473,20.047,19.052,18.297,17.729,16.962,16.166,15.558,14.500,13.636,12.910,12.357,11.777,10.498,9.490,8.554,7.691,6.953,6.386,5.881,5.450,5.141,4.922,4.768,4.684,4.594,,,,,,,
18.500,-82.500,29.824,29.837,29.848,29.839,29.734,29.647,29.496,29.455,29.390,29.280,29.190,29.023,28.919,28.787,28.552,28.280,28.045,27.802,27.604,27.441,27.236,26.263,25.060,23.554,22.121,20.818,19.638,18.662,17.879,17.232,16.636,15.949,15.315,14.647,13.937,12.999,12.339,11.174,10.087,9.057,8.326,7.671,6.974,6.497,6.035,5.593,5.235,4.980,4.827,4.712,4.606,4.538,4.480,4.441,4.409,4.379,4.355
18.500,-79.500,29.988,29.953,29.875,29.780,29.680,29.571,29.485,29.380,29.304,29.218,29.112,29.002,29.836,29.605,29.365,29.064,28.788,28.475,28.026,27.622,27.208,25.427,24.046,22.787,21.483,20.235,19.241,18.432,17.776,17.246,16.709,16.162,15.652,15.111,14.582,13.823,13.070,11.733,10.553,9.552,8.742,7.958,,,,,,,,,,,,,,,
